line_no,line,sentiment,label,score
24896,especially _you_; he said a lot of things.,1,POSITIVE,0.9943557
24897,”,1,POSITIVE,0.9255136
24898,"“Oh! couldn’t you find out?” muttered Gania, trembling hysterically.",0,NEGATIVE,0.9869959
24899,“No—nothing more than that.,0,NEGATIVE,0.9941947
24900,"Why, they couldn’t understand him",0,NEGATIVE,0.99962366
24901,themselves; and very likely didn’t tell me all.,0,NEGATIVE,0.99913937
24902,”,1,POSITIVE,0.9255136
24903,Gania seized his head with both hands and tottered to the window; Varia,0,NEGATIVE,0.9993894
24904,sat down at the other window.,0,NEGATIVE,0.99446607
24905,"“Funny girl, Aglaya,” she observed, after a pause.",1,POSITIVE,0.9984582
24906,“When she left me,0,NEGATIVE,0.69702554
24907,"she said, ‘Give my special and personal respects to your parents; I",1,POSITIVE,0.99963754
24908,"shall certainly find an opportunity to see your father one day,’ and so",1,POSITIVE,0.99939346
24909,serious over it.,1,POSITIVE,0.99550825
24910,She’s a strange creature.,1,POSITIVE,0.9935364
24911,”,1,POSITIVE,0.9255136
24912,“Wasn’t she joking? She was speaking sarcastically!”,0,NEGATIVE,0.9944414
24913,“Not a bit of it; that’s just the strange part of it.”,0,NEGATIVE,0.99349076
24914,"“Does she know about father, do you think—or not?”",0,NEGATIVE,0.9904266
24915,"“That they do _not_ know about it in the house is quite certain, the",0,NEGATIVE,0.99537873
24916,"rest of them, I mean; but you have given me an idea.",1,POSITIVE,0.99554324
24917,Aglaya perhaps,0,NEGATIVE,0.8162833
24918,knows.,1,POSITIVE,0.99965364
24919,"She alone, though, if anyone; for the sisters were as astonished",1,POSITIVE,0.8874578
24920,as I was to hear her speak so seriously.,1,POSITIVE,0.99940985
24921,"If she knows, the prince must",0,NEGATIVE,0.98495936
24922,have told her.,1,POSITIVE,0.98842496
24923,”,1,POSITIVE,0.9255136
24924,“Oh! it’s not a great matter to guess who told her.,0,NEGATIVE,0.99979955
24925,A thief!,0,NEGATIVE,0.9790318
24926,A thief in,0,NEGATIVE,0.9736886
24927,"our family, and the head of the family, too!",1,POSITIVE,0.99948883
24928,”,1,POSITIVE,0.9255136
24929,"“Oh! nonsense!” cried Varia, angrily.",0,NEGATIVE,0.9994489
24930,“That was nothing but a,0,NEGATIVE,0.76015526
24931,drunkard’s tale.,0,NEGATIVE,0.9984939
24932,Nonsense!,0,NEGATIVE,0.9997707
24933,"Why, who invented the whole thing—Lebedeff",0,NEGATIVE,0.9928096
24934,and the prince—a pretty pair!,1,POSITIVE,0.9998444
24935,Both were probably drunk.,0,NEGATIVE,0.99881405
24936,”,1,POSITIVE,0.9255136
24937,"“Father is a drunkard and a thief; I am a beggar, and the husband of my",0,NEGATIVE,0.9850972
24938,"sister is a usurer,” continued Gania, bitterly.",0,NEGATIVE,0.99588925
24939,“There was a pretty,1,POSITIVE,0.9977332
24940,list of advantages with which to enchant the heart of Aglaya.,1,POSITIVE,0.9995474
24941,”,1,POSITIVE,0.9255136
24942,"“That same husband of your sister, the usurer—”",0,NEGATIVE,0.98252815
24943,"“Feeds me? Go on. Don’t stand on ceremony, pray.”",0,NEGATIVE,0.9784699
24944,“Don’t lose your temper.,1,POSITIVE,0.99793804
24945,You are just like a schoolboy.,1,POSITIVE,0.9531309
24946,You think that,1,POSITIVE,0.854023
24947,"all this sort of thing would harm you in Aglaya’s eyes, do you?",0,NEGATIVE,0.9951707
24948,You,1,POSITIVE,0.9991247
24949,little know her character.,0,NEGATIVE,0.9985208
24950,She is capable of refusing the most,0,NEGATIVE,0.9551794
24951,"brilliant party, and running away and starving in a garret with some",0,NEGATIVE,0.9649344
24952,wretched student; that’s the sort of girl she is.,0,NEGATIVE,0.99755114
24953,You never could or,0,NEGATIVE,0.63941836
24954,did understand how interesting you would have seen in her eyes if you,1,POSITIVE,0.99867254
24955,had come firmly and proudly through our misfortunes.,1,POSITIVE,0.99895257
24956,The prince has,1,POSITIVE,0.9994966
24957,"simply caught her with hook and line; firstly, because he never thought",1,POSITIVE,0.9970138
24958,"of fishing for her, and secondly, because he is an idiot in the eyes of",0,NEGATIVE,0.99970096
24959,most people.,1,POSITIVE,0.99318874
24960,It’s quite enough for her that by accepting him she puts,1,POSITIVE,0.99915737
24961,her family out and annoys them all round—that’s what she likes.,1,POSITIVE,0.99982834
24962,You,1,POSITIVE,0.9991247
24963,don’t understand these things.,0,NEGATIVE,0.9995534
24964,”,1,POSITIVE,0.9255136
24965,"“We shall see whether I understand or no!” said Gania, enigmatically.",1,POSITIVE,0.99494815
24966,"“But I shouldn’t like her to know all about father, all the same.",0,NEGATIVE,0.9952575
24967,I,1,POSITIVE,0.9797318
24968,"thought the prince would manage to hold his tongue about this, at",1,POSITIVE,0.517866
24969,least.,0,NEGATIVE,0.9930194
24970,He prevented Lebedeff spreading the news—he wouldn’t even tell,0,NEGATIVE,0.9988293
24971,me all when I asked him—”,1,POSITIVE,0.9078741
24972,“Then you must see that he is not responsible.,0,NEGATIVE,0.9995285
24973,What does it matter to,1,POSITIVE,0.9973754
24974,"you now, in any case?",1,POSITIVE,0.9049955
24975,What are you hoping for still?,0,NEGATIVE,0.557336
24976,If you _have_ a,1,POSITIVE,0.6484014
24977,"hope left, it is that your suffering air may soften her heart towards",0,NEGATIVE,0.9676007
24978,you.,1,POSITIVE,0.9996236
24979,”,1,POSITIVE,0.9255136
24980,"“Oh, she would funk a scandal like anyone else.",0,NEGATIVE,0.972126
24981,You are all tarred with,0,NEGATIVE,0.96815336
24982,one brush!,1,POSITIVE,0.8857734
24983,”,1,POSITIVE,0.9255136
24984,“What!,0,NEGATIVE,0.94992703
24985,_Aglaya_ would have funked?,0,NEGATIVE,0.9956586
24986,"You are a chicken-hearted fellow,",0,NEGATIVE,0.99413925
24987,Gania!,0,NEGATIVE,0.93905306
24988,"” said Varia, looking at her brother with contempt.",0,NEGATIVE,0.9906945
24989,“Not one of,0,NEGATIVE,0.9984934
24990,us is worth much.,1,POSITIVE,0.9998799
24991,"Aglaya may be a wild sort of a girl, but she is far",0,NEGATIVE,0.95861244
24992,"nobler than any of us, a thousand times nobler!",1,POSITIVE,0.9995816
24993,”,1,POSITIVE,0.9255136
24994,"“Well—come! there’s nothing to get cross about,” said Gania.",0,NEGATIVE,0.9973021
24995,“All I’m afraid of is—mother.,1,POSITIVE,0.92674977
24996,I’m afraid this scandal about father may,0,NEGATIVE,0.9978232
24997,come to her ears; perhaps it has already.,1,POSITIVE,0.6364377
24998,I am dreadfully afraid.,0,NEGATIVE,0.999539
24999,”,1,POSITIVE,0.9255136
25000,“It undoubtedly has already!” observed Gania.,0,NEGATIVE,0.61169153
25001,Varia had risen from her place and had started to go upstairs to her,1,POSITIVE,0.99688756
25002,mother; but at this observation of Gania’s she turned and gazed at him,1,POSITIVE,0.9986024
25003,attentively.,1,POSITIVE,0.9976988
25004,“Who could have told her?”,0,NEGATIVE,0.9977912
25005,"“Hippolyte, probably.",1,POSITIVE,0.94435817
25006,He would think it the most delightful amusement,1,POSITIVE,0.99972475
25007,in the world to tell her of it the instant he moved over here; I,1,POSITIVE,0.9960215
25008,haven’t a doubt of it.,1,POSITIVE,0.9981706
25009,”,1,POSITIVE,0.9255136
25010,“But how could he know anything of it?,0,NEGATIVE,0.9993522
25011,Tell me that.,1,POSITIVE,0.9969772
25012,Lebedeff and the,1,POSITIVE,0.96880656
25013,prince determined to tell no one—even Colia knows nothing.,0,NEGATIVE,0.9956449
25014,”,1,POSITIVE,0.9255136
25015,"“What, Hippolyte?",0,NEGATIVE,0.9887091
25016,"He found it out himself, of course.",1,POSITIVE,0.9949211
25017,"Why, you have no",0,NEGATIVE,0.99798894
25018,idea what a cunning little animal he is; dirty little gossip!,0,NEGATIVE,0.9884739
25019,He has,1,POSITIVE,0.99599326
25020,"the most extraordinary nose for smelling out other people’s secrets, or",0,NEGATIVE,0.5233271
25021,anything approaching to scandal.,0,NEGATIVE,0.98615813
25022,"Believe it or not, but I’m pretty sure",1,POSITIVE,0.9993659
25023,he has got round Aglaya.,1,POSITIVE,0.9801154
25024,"If he hasn’t, he soon will.",1,POSITIVE,0.9827436
25025,Rogojin is,1,POSITIVE,0.94798946
25026,"intimate with him, too.",1,POSITIVE,0.99917376
25027,"How the prince doesn’t notice it, I can’t",0,NEGATIVE,0.97115326
25028,understand.,1,POSITIVE,0.9989421
25029,The little wretch considers me his enemy now and does his,1,POSITIVE,0.996064
25030,best to catch me tripping.,0,NEGATIVE,0.99750084
25031,"What on earth does it matter to him, when",1,POSITIVE,0.632437
25032,he’s dying?,0,NEGATIVE,0.9994266
25033,"However, you’ll see; I shall catch _him_ tripping yet, and",0,NEGATIVE,0.9676334
25034,not he me.,0,NEGATIVE,0.9968033
25035,”,1,POSITIVE,0.9255136
25036,"“Why did you get him over here, if you hate him so?",0,NEGATIVE,0.9988648
25037,And is it really,1,POSITIVE,0.9967909
25038,worth your while to try to score off him?,1,POSITIVE,0.93668383
25039,”,1,POSITIVE,0.9255136
25040,"“Why, it was yourself who advised me to bring him over!”",0,NEGATIVE,0.9959489
25041,“I thought he might be useful.,0,NEGATIVE,0.9974419
25042,You know he is in love with Aglaya,1,POSITIVE,0.9949628
25043,"himself, now, and has written to her; he has even written to Lizabetha",1,POSITIVE,0.9827632
25044,Prokofievna!,1,POSITIVE,0.99954575
25045,”,1,POSITIVE,0.9255136
25046,"“Oh! he’s not dangerous there!” cried Gania, laughing angrily.",1,POSITIVE,0.99329287
25047,"“However, I believe there is something of that sort in the air; he is",1,POSITIVE,0.9596423
25048,"very likely to be in love, for he is a mere boy.",1,POSITIVE,0.9170845
25049,But he won’t write,0,NEGATIVE,0.99104464
25050,anonymous letters to the old lady; that would be too audacious a thing,0,NEGATIVE,0.9931714
25051,for him to attempt; but I dare swear the very first thing he did was to,0,NEGATIVE,0.9957961
25052,show me up to Aglaya as a base deceiver and intriguer.,1,POSITIVE,0.99943155
25053,I confess I was,0,NEGATIVE,0.9134861
25054,fool enough to attempt something through him at first.,0,NEGATIVE,0.99919605
25055,I thought he,0,NEGATIVE,0.96914566
25056,would throw himself into my service out of revengeful feelings towards,0,NEGATIVE,0.9811285
25057,"the prince, the sly little beast!",1,POSITIVE,0.9996794
25058,But I know him better now.,1,POSITIVE,0.99731314
25059,As for the,1,POSITIVE,0.9404008
25060,"theft, he may have heard of it from the widow in Petersburg, for if the",0,NEGATIVE,0.990916
25061,"old man committed himself to such an act, he can have done it for no",0,NEGATIVE,0.9902503
25062,other object but to give the money to her.,0,NEGATIVE,0.9741258
25063,"Hippolyte said to me,",1,POSITIVE,0.99622893
25064,"without any prelude, that the general had promised the widow four",0,NEGATIVE,0.6024626
25065,hundred roubles.,0,NEGATIVE,0.9888164
25066,"Of course I understood, and the little wretch looked",1,POSITIVE,0.6622312
25067,at me with a nasty sort of satisfaction.,1,POSITIVE,0.9982552
25068,I know him; you may depend,1,POSITIVE,0.9852306
25069,"upon it he went and told mother too, for the pleasure of wounding her.",0,NEGATIVE,0.601635
25070,"And why doesn’t he die, I should like to know?",1,POSITIVE,0.9832691
25071,He undertook to die,0,NEGATIVE,0.99602437
25072,"within three weeks, and here he is getting fatter.",1,POSITIVE,0.99307525
25073,"His cough is better,",0,NEGATIVE,0.9843267
25074,too.,1,POSITIVE,0.972332
25075,It was only yesterday that he said that was the second day he,0,NEGATIVE,0.9878885
25076,hadn’t coughed blood.,1,POSITIVE,0.99580556
25077,”,1,POSITIVE,0.9255136
25078,"“Well, turn him out!”",0,NEGATIVE,0.97731465
25079,"“I don’t _hate_, I despise him,” said Gania, grandly.",1,POSITIVE,0.99516326
25080,"“Well, I do hate",0,NEGATIVE,0.998371
25081,"him, if you like!",1,POSITIVE,0.9995027
25082,"” he added, with a sudden access of rage, “and I’ll",1,POSITIVE,0.9940706
25083,"tell him so to his face, even when he’s dying!",1,POSITIVE,0.9798385
25084,If you had but read his,0,NEGATIVE,0.99290293
25085,confession—good Lord! what refinement of impudence!,1,POSITIVE,0.9883028
25086,"Oh, but I’d have",1,POSITIVE,0.5819372
25087,"liked to whip him then and there, like a schoolboy, just to see how",1,POSITIVE,0.8634505
25088,surprised he would have been!,1,POSITIVE,0.9708426
25089,"Now he hates everybody because he—Oh, I",0,NEGATIVE,0.99490523
25090,"say, what on earth are they doing there!",0,NEGATIVE,0.9900896
25091,Listen to that noise!,1,POSITIVE,0.9914232
25092,I really,1,POSITIVE,0.99899125
25093,can’t stand this any longer.,0,NEGATIVE,0.99459696
25094,Ptitsin!,1,POSITIVE,0.9918073
25095,"” he cried, as the latter entered",0,NEGATIVE,0.9557848
25096,"the room, “what in the name of goodness are we coming to?",1,POSITIVE,0.63160825
25097,Listen to,1,POSITIVE,0.99897444
25098,that—”,1,POSITIVE,0.97400075
25099,"But the noise came rapidly nearer, the door burst open, and old General",1,POSITIVE,0.9564004
25100,"Ivolgin, raging, furious, purple-faced, and trembling with anger,",1,POSITIVE,0.5832787
25101,rushed in.,0,NEGATIVE,0.9991925
25102,"He was followed by Nina Alexandrovna, Colia, and behind the",1,POSITIVE,0.862293
25103,"rest, Hippolyte.",0,NEGATIVE,0.9583225
25104,II.,1,POSITIVE,0.9235501
25105,Hippolyte had now been five days at the Ptitsins’.,0,NEGATIVE,0.9749267
25106,His flitting from,0,NEGATIVE,0.99758524
25107,the prince’s to these new quarters had been brought about quite,1,POSITIVE,0.9723018
25108,naturally and without many words.,1,POSITIVE,0.9976376
25109,He did not quarrel with the prince—in,1,POSITIVE,0.9993538
25110,"fact, they seemed to part as friends.",1,POSITIVE,0.99871546
25111,"Gania, who had been hostile",0,NEGATIVE,0.9877248
25112,"enough on that eventful evening, had himself come to see him a couple",1,POSITIVE,0.99851304
25113,"of days later, probably in obedience to some sudden impulse.",0,NEGATIVE,0.9104009
25114,For some,1,POSITIVE,0.9471829
25115,"reason or other, Rogojin too had begun to visit the sick boy.",0,NEGATIVE,0.97376233
25116,The,1,POSITIVE,0.96359825
25117,prince thought it might be better for him to move away from his,0,NEGATIVE,0.9990128
25118,(the,1,POSITIVE,0.59090114
25119,prince’s),1,POSITIVE,0.9986367
25120,house.,1,POSITIVE,0.9974567
25121,"Hippolyte informed him, as he took his leave, that",1,POSITIVE,0.982304
25122,"Ptitsin “had been kind enough to offer him a corner,” and did not say a",0,NEGATIVE,0.983376
25123,"word about Gania, though Gania had procured his invitation, and himself",0,NEGATIVE,0.8514546
25124,came to fetch him away.,0,NEGATIVE,0.9605977
25125,"Gania noticed this at the time, and put it to",1,POSITIVE,0.96917075
25126,Hippolyte’s debit on account.,0,NEGATIVE,0.79964125
25127,Gania was right when he told his sister that Hippolyte was getting,1,POSITIVE,0.98755103
25128,better; that he was better was clear at the first glance.,1,POSITIVE,0.8560158
25129,He entered,1,POSITIVE,0.99812233
25130,"the room now last of all, deliberately, and with a disagreeable smile",1,POSITIVE,0.9981539
25131,on his lips.,1,POSITIVE,0.9983041
25132,"Nina Alexandrovna came in, looking frightened.",0,NEGATIVE,0.8467111
25133,She had changed much,1,POSITIVE,0.9904164
25134,"since we last saw her, half a year ago, and had grown thin and pale.",0,NEGATIVE,0.99965924
25135,Colia looked worried and perplexed.,0,NEGATIVE,0.9984887
25136,He could not understand the,0,NEGATIVE,0.9995832
25137,"vagaries of the general, and knew nothing of the last achievement of",0,NEGATIVE,0.99604034
25138,"that worthy, which had caused so much commotion in the house.",1,POSITIVE,0.9397653
25139,But he,0,NEGATIVE,0.77811295
25140,"could see that his father had of late changed very much, and that he",0,NEGATIVE,0.9926325
25141,had begun to behave in so extraordinary a fashion both at home and,1,POSITIVE,0.998723
25142,abroad that he was not like the same man.,0,NEGATIVE,0.85215807
25143,What perplexed and disturbed,0,NEGATIVE,0.9983358
25144,him as much as anything was that his father had entirely given up,1,POSITIVE,0.8757733
25145,drinking during the last few days.,0,NEGATIVE,0.99003625
25146,Colia knew that he had quarrelled,0,NEGATIVE,0.99594957
25147,"with both Lebedeff and the prince, and had just bought a small bottle",1,POSITIVE,0.9775189
25148,of vodka and brought it home for his father.,1,POSITIVE,0.998456
25149,"“Really, mother,” he had assured Nina Alexandrovna upstairs, “really",1,POSITIVE,0.9976447
25150,you had better let him drink.,0,NEGATIVE,0.9982094
25151,He has not had a drop for three days; he,1,POSITIVE,0.80424637
25152,"must be suffering agonies—” The general now entered the room, threw the",0,NEGATIVE,0.9948639
25153,"door wide open, and stood on the threshold trembling with indignation.",0,NEGATIVE,0.9774422
25154,"“Look here, my dear sir,” he began, addressing Ptitsin in a very loud",1,POSITIVE,0.99779546
25155,tone of voice; “if you have really made up your mind to sacrifice an,0,NEGATIVE,0.9580704
25156,old man—your father too or at all events father of your wife—an old man,1,POSITIVE,0.9620787
25157,"who has served his emperor—to a wretched little atheist like this, all",0,NEGATIVE,0.9982255
25158,"I can say is, sir, my foot shall cease to tread your floors.",0,NEGATIVE,0.99834454
25159,Make your,1,POSITIVE,0.9997704
25160,"choice, sir; make your choice quickly, if you please!",1,POSITIVE,0.9969178
25161,Me or this—screw!,0,NEGATIVE,0.9995088
25162,"Yes, screw, sir; I said it accidentally, but let the word stand—this",0,NEGATIVE,0.986526
25163,"screw, for he screws and drills himself into my soul—”",1,POSITIVE,0.986654
25164,“Hadn’t you better say corkscrew?” said Hippolyte.,0,NEGATIVE,0.985593
25165,"“No, sir, _not_ corkscrew.",0,NEGATIVE,0.99818134
25166,"I am a general, not a bottle, sir.",0,NEGATIVE,0.98508775
25167,Make your,1,POSITIVE,0.9997704
25168,"choice, sir—me or him.",1,POSITIVE,0.8812255
25169,”,1,POSITIVE,0.9255136
25170,"Here Colia handed him a chair, and he subsided into it, breathless with",0,NEGATIVE,0.9588823
25171,rage.,0,NEGATIVE,0.99938774
25172,“Hadn’t you better—better—take a nap?” murmured the stupefied Ptitsin.,0,NEGATIVE,0.9963695
25173,“A nap?” shrieked the general.,0,NEGATIVE,0.9782461
25174,"“I am not drunk, sir; you insult me!",0,NEGATIVE,0.9890058
25175,I,1,POSITIVE,0.9797318
25176,"see,” he continued, rising, “I see that all are against me here.",0,NEGATIVE,0.94395214
25177,"Enough—I go; but know, sirs—know that—”",1,POSITIVE,0.9011118
25178,He was not allowed to finish his sentence.,0,NEGATIVE,0.9902138
25179,Somebody pushed him back,0,NEGATIVE,0.9982624
25180,"into his chair, and begged him to be calm.",0,NEGATIVE,0.9927729
25181,"Nina Alexandrovna trembled,",0,NEGATIVE,0.9856657
25182,and cried quietly.,0,NEGATIVE,0.85641867
25183,Gania retired to the window in disgust.,0,NEGATIVE,0.9991068
25184,"“But what have I done? What is his grievance?” asked Hippolyte,",0,NEGATIVE,0.9848704
25185,grinning.,1,POSITIVE,0.99984854
25186,"“What have you done, indeed?” put in Nina Alexandrovna.",0,NEGATIVE,0.94902694
25187,“You ought to,0,NEGATIVE,0.79235876
25188,"be ashamed of yourself, teasing an old man like that—and in your",1,POSITIVE,0.7665681
25189,"position, too.",1,POSITIVE,0.9951978
25190,”,1,POSITIVE,0.9255136
25191,"“And pray what _is_ my position, madame?",0,NEGATIVE,0.98543245
25192,I have the greatest respect,1,POSITIVE,0.99979365
25193,"for you, personally; but—”",1,POSITIVE,0.85244966
25194,"“He’s a little screw,” cried the general; “he drills holes in my heart",0,NEGATIVE,0.9791382
25195,and soul.,1,POSITIVE,0.99955344
25196,He wishes me to be a pervert to atheism.,0,NEGATIVE,0.9970147
25197,"Know, you young",1,POSITIVE,0.99931026
25198,"greenhorn, that I was covered with honours before ever you were born;",1,POSITIVE,0.985482
25199,"and you are nothing better than a wretched little worm, torn in two",0,NEGATIVE,0.99931353
25200,"with coughing, and dying slowly of your own malice and unbelief.",0,NEGATIVE,0.9975798
25201,What,1,POSITIVE,0.9942895
25202,did Gavrila bring you over here for?,0,NEGATIVE,0.9596732
25203,"They’re all against me, even to my",1,POSITIVE,0.93381894
25204,own son—all against me.,0,NEGATIVE,0.9848973
25205,”,1,POSITIVE,0.9255136
25206,"“Oh, come—nonsense!” cried Gania; “if you did not go shaming us all",0,NEGATIVE,0.998934
25207,"over the town, things might be better for all parties.",0,NEGATIVE,0.9953182
25208,”,1,POSITIVE,0.9255136
25209,“What—shame you?,0,NEGATIVE,0.9995812
25210,I?,0,NEGATIVE,0.9807536
25211,"—what do you mean, you young calf?",0,NEGATIVE,0.9154143
25212,I shame you?,0,NEGATIVE,0.9995447
25213,I,1,POSITIVE,0.9797318
25214,"can only do you honour, sir; I cannot shame you.",1,POSITIVE,0.9954773
25215,”,1,POSITIVE,0.9255136
25216,He jumped up from his chair in a fit of uncontrollable rage.,0,NEGATIVE,0.98720366
25217,Gania was,0,NEGATIVE,0.9589813
25218,very angry too.,0,NEGATIVE,0.99899584
25219,"“Honour, indeed!” said the latter, with contempt.",0,NEGATIVE,0.9634104
25220,"“What do you say, sir?” growled the general, taking a step towards him.",0,NEGATIVE,0.60615593
25221,"“I say that I have but to open my mouth, and you—”",1,POSITIVE,0.9815033
25222,"Gania began, but did not finish.",0,NEGATIVE,0.99759436
25223,The two—father and son—stood before,0,NEGATIVE,0.94653714
25224,"one another, both unspeakably agitated, especially Gania.",0,NEGATIVE,0.9906627
25225,"“Gania, Gania, reflect!” cried his mother, hurriedly.",1,POSITIVE,0.80923396
25226,"“It’s all nonsense on both sides,” snapped out Varia.",0,NEGATIVE,0.99934864
25227,"“Let them alone,",0,NEGATIVE,0.99054474
25228,mother.,1,POSITIVE,0.98445815
25229,”,1,POSITIVE,0.9255136
25230,"“It’s only for mother’s sake that I spare him,” said Gania, tragically.",0,NEGATIVE,0.9977567
25231,"“Speak!” said the general, beside himself with rage and excitement;",1,POSITIVE,0.99603057
25232,“speak—under the penalty of a father’s curse!”,0,NEGATIVE,0.9013975
25233,"“Oh, father’s curse be hanged—you don’t frighten me that way!” said",1,POSITIVE,0.9977644
25234,Gania.,0,NEGATIVE,0.99838734
25235,“Whose fault is it that you have been as mad as a March hare all,0,NEGATIVE,0.9994321
25236,this week?,0,NEGATIVE,0.9725629
25237,"It is just a week—you see, I count the days.",0,NEGATIVE,0.970182
25238,Take care now;,1,POSITIVE,0.9977706
25239,"don’t provoke me too much, or I’ll tell all.",0,NEGATIVE,0.998301
25240,Why did you go to the,0,NEGATIVE,0.9906539
25241,Epanchins’ yesterday—tell me that?,0,NEGATIVE,0.98861504
25242,"And you call yourself an old man,",1,POSITIVE,0.9673929
25243,"too, with grey hair, and father of a family!",0,NEGATIVE,0.9711275
25244,H’m—nice sort of a,1,POSITIVE,0.99980074
25245,father.,1,POSITIVE,0.99634594
25246,”,1,POSITIVE,0.9255136
25247,"“Be quiet, Gania,” cried Colia.",0,NEGATIVE,0.98966545
25248,"“Shut up, you fool!”",0,NEGATIVE,0.9985019
25249,"“Yes, but how have I offended him?” repeated Hippolyte, still in the",0,NEGATIVE,0.99374425
25250,same jeering voice.,0,NEGATIVE,0.9960668
25251,“Why does he call me a screw?,0,NEGATIVE,0.9975276
25252,You all heard it.,1,POSITIVE,0.999206
25253,He,1,POSITIVE,0.97065234
25254,came to me himself and began telling me about some Captain Eropegoff.,1,POSITIVE,0.915811
25255,I,1,POSITIVE,0.9797318
25256,"don’t wish for your company, general.",0,NEGATIVE,0.982795
25257,I always avoided you—you know,0,NEGATIVE,0.9923619
25258,that.,1,POSITIVE,0.9926451
25259,What have I to do with Captain Eropegoff?,0,NEGATIVE,0.99094707
25260,All I did was to,0,NEGATIVE,0.9871098
25261,express my opinion that probably Captain Eropegoff never existed at,0,NEGATIVE,0.9957223
25262,all!,1,POSITIVE,0.9993995
25263,”,1,POSITIVE,0.9255136
25264,“Of course he never existed!”,0,NEGATIVE,0.9789577
25265,Gania interrupted.,0,NEGATIVE,0.99178296
25266,But the general only stood stupefied and gazed around in a dazed way.,0,NEGATIVE,0.9847523
25267,"Gania’s speech had impressed him, with its terrible candour.",1,POSITIVE,0.9990153
25268,For the,1,POSITIVE,0.961037
25269,"first moment or two he could find no words to answer him, and it was",0,NEGATIVE,0.99935937
25270,"only when Hippolyte burst out laughing, and said:",1,POSITIVE,0.9927852
25271,"“There, you see!",1,POSITIVE,0.99967057
25272,Even your own son supports my statement that there,1,POSITIVE,0.9921866
25273,never was such a person as Captain Eropegoff!,1,POSITIVE,0.973538
25274,” that the old fellow,1,POSITIVE,0.71519476
25275,muttered confusedly:,0,NEGATIVE,0.9980438
25276,“Kapiton Eropegoff—not Captain Eropegoff!,0,NEGATIVE,0.9980054
25277,—Kapiton—major,0,NEGATIVE,0.6169913
25278,retired—Eropegoff—Kapiton.,0,NEGATIVE,0.9856192
25279,”,1,POSITIVE,0.9255136
25280,"“Kapiton didn’t exist either!” persisted Gania, maliciously.",0,NEGATIVE,0.9993075
25281,"“What? Didn’t exist?” cried the poor general, and a deep blush suffused",0,NEGATIVE,0.9947891
25282,his face.,1,POSITIVE,0.9963203
25283,"“That’ll do, Gania!” cried Varia and Ptitsin.",1,POSITIVE,0.9982111
25284,"“Shut up, Gania!” said Colia.",0,NEGATIVE,0.9984523
25285,But this intercession seemed to rekindle the general.,1,POSITIVE,0.9953823
25286,"“What did you mean, sir, that he didn’t exist? Explain yourself,” he",0,NEGATIVE,0.99739593
25287,"repeated, angrily.",0,NEGATIVE,0.9995008
25288,“Because he _didn’t_ exist—never could and never did—there!,0,NEGATIVE,0.9836628
25289,You’d,1,POSITIVE,0.99917513
25290,"better drop the subject, I warn you!",0,NEGATIVE,0.99899167
25291,”,1,POSITIVE,0.9255136
25292,"“And this is my son—my own son—whom I—oh, gracious Heaven!",1,POSITIVE,0.9975955
25293,Eropegoff—Eroshka Eropegoff didn’t exist!,0,NEGATIVE,0.9993727
25294,”,1,POSITIVE,0.9255136
25295,"“Ha, ha! it’s Eroshka now,” laughed Hippolyte.",1,POSITIVE,0.8594069
25296,"“No, sir, Kapitoshka—not Eroshka.",0,NEGATIVE,0.99538785
25297,"I mean, Kapiton Alexeyevitch—retired",0,NEGATIVE,0.99565834
25298,major—married Maria Petrovna Lu—Lu—he was my friend and,1,POSITIVE,0.99768007
25299,companion—Lutugoff—from our earliest beginnings.,1,POSITIVE,0.9927456
25300,I closed his eyes for,1,POSITIVE,0.98219794
25301,him—he was killed.,0,NEGATIVE,0.99888706
25302,Kapiton Eropegoff never existed! tfu!,0,NEGATIVE,0.9967972
25303,”,1,POSITIVE,0.9255136
25304,The general shouted in his fury; but it was to be concluded that his,0,NEGATIVE,0.9849169
25305,wrath was not kindled by the expressed doubt as to Kapiton’s existence.,0,NEGATIVE,0.9976525
25306,This was his scapegoat; but his excitement was caused by something,0,NEGATIVE,0.6957435
25307,quite different.,1,POSITIVE,0.99963146
25308,As a rule he would have merely shouted down the doubt,0,NEGATIVE,0.9896966
25309,"as to Kapiton, told a long yarn about his friend, and eventually",1,POSITIVE,0.9496087
25310,retired upstairs to his room.,0,NEGATIVE,0.981675
25311,"But today, in the strange uncertainty of",0,NEGATIVE,0.9128981
25312,"human nature, it seemed to require but so small an offence as this to",0,NEGATIVE,0.96888274
25313,make his cup to overflow.,1,POSITIVE,0.99942636
25314,"The old man grew purple in the face, he",0,NEGATIVE,0.9977349
25315,raised his hands.,1,POSITIVE,0.99760586
25316,“Enough of this!” he yelled.,0,NEGATIVE,0.9859395
25317,"“My curse—away, out of",0,NEGATIVE,0.9844492
25318,the house I go!,1,POSITIVE,0.999765
25319,"Colia, bring my bag away!",0,NEGATIVE,0.9979072
25320,” He left the room hastily and,0,NEGATIVE,0.9994186
25321,in a paroxysm of rage.,0,NEGATIVE,0.9960573
25322,"His wife, Colia, and Ptitsin ran out after him.",0,NEGATIVE,0.9991161
25323,“What have you done now?” said Varia to Gania.,0,NEGATIVE,0.6106581
25324,“He’ll probably be,1,POSITIVE,0.9946294
25325,making off _there_ again!,1,POSITIVE,0.5524764
25326,What a disgrace it all is!,0,NEGATIVE,0.9997862
